"t","x","y"
3.3595643908535027,-0.2248045533942174,0.6756764978050878
3.39955920503033,-0.2619271235709577,0.6536116200979553
3.4395540192071574,-0.29675029453315505,0.6285478189084509
3.479548833383985,-0.3290007967905739,0.6007305768201512
3.519543647560812,-0.35843160965263177,0.5704308598389727
3.5595384617376395,-0.3848243337785097,0.5379423224917477
3.599533275914467,-0.4079912676563094,0.5035782939440298
3.6395280900912943,-0.4277771680488097,0.4676685763471718
3.6795229042681217,-0.44406067771858876,0.4305560884148918
3.719517718444949,-0.4567554071774654,0.3925933886776993
3.7595125326217764,-0.4658106607589729,0.35413911395585457
3.799507346798604,-0.47121180095093224,0.31555436931867736
3.8395021609754316,-0.4729802486110044,0.2771991061538971
3.879496975152259,-0.47117312038338277,0.23942852495336944
3.9194917893290864,-0.46588250830204303,0.20258953903255977
3.9594866035059137,-0.4572344101679016,0.16701733464633817
3.999481417682741,-0.4453873227874965,0.13303206185196167
4.0394762318595685,-0.4305305135242555,0.10093568901459345
4.079471046036396,-0.4128819888063474,0.07100905206757294
4.119465860213223,-0.39268618122598037,0.043509127548439205
4.159460674390051,-0.3702113796240581,0.01866655605508361
4.199455488566878,-0.34574692905463617,-0.0033165598702705806
4.239450302743705,-0.3196002297410329,-0.022268562290328156
4.279445116920533,-0.29209356604888304,-0.038049830786988946
4.31943993109736,-0.263560798092419,-0.050554046912931604
4.3594347452741875,-0.2343439498445458,-0.05970911872956843
4.399429559451015,-0.20478972852730554,-0.06547775745849509
4.439424373627842,-0.17524601060975967,-0.06785770181721434
4.47941918780467,-0.14605832993108728,-0.06688158918293818
4.519414001981497,-0.11756640329757559,-0.06261647629432159
4.559408816158324,-0.09010072837657793,-0.05516301572395462
4.599403630335152,-0.06397928783537656,-0.044654297798878015
4.63939844451198,-0.03950439245877309,-0.031254370977774205
4.679393258688807,-0.016959694439999534,-0.015156456878667022
4.719388072865635,0.003392599807692813,0.0034191208416277027
4.759382887042462,0.02131429010645038,0.02422727175492357
4.7993777012192895,0.036593491423880686,0.04700071350910326
4.839372515396117,0.04904666906466619,0.07145275938263812
4.879367329572944,0.0585203808214359,0.09728028964863532
4.919362143749772,0.06489270979510754,0.12416687612677617
4.959356957926599,0.06807437477761383,0.15178602789389511
4.999351772103426,0.06800950838999548,0.17980452504546854
5.039346586280254,0.06467609655236363,0.2078858066601878
5.079341400457081,0.05808607629474894,0.23569337872386034
5.1193362146339085,0.04828509236442858,0.262894207719459
5.159331028810736,0.03535191651124166,0.28916206588589605
5.199325842987563,0.019397536703193153,0.31418079478448235
5.239320657164391,0.000563926806693525,0.33764745478075153
5.279315471341218,-0.02097748957356099,0.35927532933914624
5.319310285518045,-0.04502766439191482,0.37879675462426365
5.359305099694873,-0.07136202006707497,0.39596574678736707
5.3992999138717,-0.09973279184963829,0.41056040147031475
5.4392947280485275,-0.1298715931242801,0.42238504245789976
5.479289542225355,-0.1614921769947628,0.43127209902848057
5.519284356402182,-0.19429336565320754,0.43708369436430167
5.55927917057901,-0.22796211748296727,0.4397129303578764
5.599273984755837,-0.2621767006011045,0.43908485725844465
5.639268798932665,-0.29660994062273366,0.4351571198111381
5.679263613109493,-0.3309325098329995,0.4279202748181382
5.71925842728632,-0.36481622468753067,0.4173977783629392
5.759253241463147,-0.39793731862973913,0.4036456442520698
5.799248055639975,-0.4299796576110052,0.38675177851046416
5.839242869816802,-0.46063786642185367,0.3668349979841177
5.87923768399363,-0.48962033497982455,0.3440437442250008
5.919232498170457,-0.5166520750608344,0.31855450682766334
5.959227312347284,-0.5414773995904372,0.2905699732252206
5.999222126524112,-0.5638623985117792,0.26031692460693107
6.039216940700939,-0.5835971873977087,0.22804390006478303
6.079211754877766,-0.6004979073527795,0.194018653289012
6.119206569054594,-0.6144084573317921,0.15852542809146378
6.159201383231421,-0.6252019427581724,0.12186208072284503
6.199196197408249,-0.6327818272296338,0.08433707834986225
6.239191011585076,-0.6370827771203461,0.04626640415846294
6.279185825761903,-0.6380711919973949,0.007970400340504731
6.319180639938731,-0.6357454169336643,-0.030229419303137266
6.359175454115558,-0.6301356359869302,-0.06801355525283258
6.399170268292385,-0.6213034492946893,-0.10506767492488457
6.439165082469213,-0.6093411393740135,-0.14108570083812552
6.47915989664604,-0.5943706352846337,-0.1757728038251588
6.519154710822868,-0.5765421862814273,-0.20884827190561614
6.559149524999695,-0.5560327594202704,-0.24004822681051
6.599144339176522,-0.5330441782616091,-0.26912816179043625
6.63913915335335,-0.5078010223129473,-0.2958652762382613
6.679133967530178,-0.4805483091411045,-0.3200605847888975
6.719128781707005,-0.4515489831458393,-0.3415407809023726
6.759123595883833,-0.4210812367988584,-0.36015983746741764
6.79911841006066,-0.38943569169984943,-0.3758003296549902
6.8391132242374875,-0.3569124680697207,-0.3883744680771834
6.879108038414315,-0.32381817227980314,-0.3978248332379133
6.919102852591142,-0.2904628326959081,-0.4041248052682948
6.95909766676797,-0.25715681449281363,-0.4072786859912863
6.999092480944797,-0.22420774416561032,-0.4073215134267318
7.039087295121624,-0.19191747423033934,-0.40431857189883874
7.079082109298452,-0.16057911807126835,-0.39836460391328943
7.119076923475279,-0.13047418406282735,-0.38958273290102746
7.1590717376521065,-0.10186983698030781,-0.37812310875187516
7.199066551828934,-0.07501631332739137,-0.3641612907557812
7.239061366005761,-0.050144515565408776,-0.34789638510704735
7.279056180182589,-0.027463808346530193,-0.329548956482692
7.319050994359416,-0.007160037750529352,-0.30935873535810854
7.359045808536243,0.010606207775679298,-0.28758214465088683
7.399040622713071,0.02570107855132746,-0.2644896709692682
7.439035436889898,0.03801867326722629,-0.24036310716976336
7.4790302510667255,0.04748196620885424,-0.21549269408604066
7.519025065243553,0.05404344408344959,-0.19017419016828144
7.55901987942038,0.05768544734460893,-0.16470589836146676
7.599014693597208,0.058420213852268865,-0.139385679848042
7.639009507774035,0.05628962565846904,-0.114507984283656
7.679004321950863,0.05136466264073496,-0.09036092586547174
7.718999136127691,0.04374456958660123,-0.0672234339951693
7.758993950304518,0.03355574613652162,-0.04536250644024338
7.798988764481345,0.020950371690988984,-0.02503059176731893
7.838983578658173,0.006104779955049956,-0.0064631264322960085
7.878978392835,-0.010782399795114674,0.010123749720879378
7.9189732070118275,-0.02949231540622867,0.0245352776610037
7.958968021188655,-0.049788157152610896,0.03659994324575783
7.998962835365482,-0.07141759248794358,0.0461711036029669
8.03895764954231,-0.09411534550281274,0.05312836066408508
8.078952463719137,-0.11760589501928666,0.05737866925325821
8.118947277895964,-0.14160626418860886,0.05885716980471508
8.158942092072792,-0.16582887366437946,0.05752773853712505
8.19893690624962,-0.18998442990803852,0.05338325072845454
8.238931720426447,-0.2137848199498009,0.046445555580916884
8.278926534603274,-0.23694598397759087,0.036765164014766955
8.318921348780101,-0.25919073745715315,0.024420653553986284
8.358916162956929,-0.2802515150940608,0.00951779723875728
8.398910977133756,-0.2998730098255236,-0.00781157380790864
8.438905791310583,-0.31781468116710576,-0.027410961945015758
8.47890060548741,-0.3338531086243736,-0.049100834038860154
8.518895419664238,-0.3477841674975154,-0.07268047497489957
8.558890233841066,-0.3594250062413791,-0.0979300445553733
8.598885048017893,-0.3686158065751528,-0.124612816750724
8.63887986219472,-0.3752213097445285,-0.15247757855576455
8.678874676371548,-0.37913209470223613,-0.18126116421437338
8.718869490548375,-0.3802655964665005,-0.21069109933291189
8.758864304725202,-0.378566855516514,-0.24048832841376325
8.79885911890203,-0.3740089917633765,-0.27036999861503164
8.838853933078857,-0.3665933993677958,-0.30005227208658386
8.878848747255685,-0.3563496614350926,-0.32925313904971315
8.918843561432512,-0.3433351863767241,-0.3576952038784421
8.95883837560934,-0.3276345704586065,-0.38510841680297425
8.998833189786167,-0.3093586937334432,-0.4112327244854772
9.038828003962994,-0.2886435591509889,-0.4358206136080312
9.078822818139821,-0.2656488871317966,-0.4586395227526755
9.118817632316649,-0.2405564802522912,-0.4794740992318085
9.158812446493476,-0.21356837489968886,-0.4981282791295569
9.198807260670304,-0.18490479879297142,-0.514427170624603
9.238802074847133,-0.15480195511180184,-0.5282187226639314
9.27879688902396,-0.12350965561140433,-0.5393751632248771
9.318791703200787,-0.09128882651286555,-0.5477941937179153
9.358786517377615,-0.05840891213205557,-0.5533999285218129
9.398781331554442,-0.025145202135652113,-0.5561435711816419
9.43877614573127,0.008223891018464059,-0.5560038214139248
9.478770959908097,0.04141957749269589,-0.5529870097256884
9.518765774084924,0.07416543122818964,-0.5471269591396737
9.558760588261752,0.10619009987008352,-0.5384845761998107
9.598755402438579,0.13722995686788708,-0.5271471760833653
9.638750216615406,0.16703166980702,-0.5132275492429873
9.678745030792234,0.19535465992725523,-0.49686277951805796
9.718739844969061,0.221973428925999,-0.47821282606618165
9.758734659145889,0.2466797305171411,-0.45745888374876503
9.798729473322716,0.2692845658054751,-0.4348015387379266
9.838724287499543,0.2896199833263029,-0.4104587380748594
9.87871910167637,0.30754066657177154,-0.3846635936836138
9.918713915853198,0.3229252939599388,-0.3576620429124486
9.958708730030025,0.3356776584782318,-0.3297103890225152
9.998703544206853,0.34572753662734024,-0.3010727461583909
10.03869835838368,0.35303129878082556,-0.2720184142064632
10.078693172560508,0.35757225563547324,-0.24281920956762904
10.118687986737335,0.3593607380323656,-0.2137467782348905
10.158682800914162,0.35843391005333025,-0.1850699176712476
10.19867761509099,0.35485531791620095,-0.15705193382853572
10.238672429267817,0.34871417977961633,-0.12994805923569974
10.278667243444644,0.3401244240988007,-0.1040029574201218
10.318662057621472,0.3292234866233171,-0.07944833801514734
10.3586568717983,0.31617087847248043,-0.05650070576040344
10.398651685975127,0.30114653994140167,-0.03535926523059154
10.438646500151954,0.2843489967591043,-0.016204001547137355
10.478641314328781,0.26599333742005365,0.0008060444487139529
10.518636128505609,0.24630903192362238,0.015534290035265587
10.558630942682436,0.22553761376611,0.02786789904585627
10.598625756859263,0.20393024832290305,0.03771883273017044
10.63862057103609,0.18174521182172818,0.04502465323120633
10.678615385212918,0.15924530593221067,0.04974907231867187
10.718610199389746,0.1366952335743077,0.05188224053722055
10.758605013566573,0.11435896187369136,0.05144077448753302
10.7985998277434,0.09249709826307681,0.04846752253479967
10.838594641920228,0.07136430554473074,0.04303107180739572
10.878589456097055,0.0512067812931974,0.035225001883506704
10.918584270273882,0.03225982629345385,0.025166893040410854
10.95857908445071,0.014745525785404369,0.01299709933601356
10.998573898627537,-0.0011294338696853463,-0.0011227009181386718
11.038568712804365,-0.015175791859788826,-0.017011162570959974
11.078563526981192,-0.02722356326875595,-0.03446912219775703
11.11855834115802,-0.0371236952076546,-0.05328161923652849
11.158553155334847,-0.044749512781173985,-0.07322006945242189
11.198547969511674,-0.04999794103388622,-0.09404456902871687
11.238542783688501,-0.05279049124763147,-0.11550630633850921
11.27853759786533,-0.053074002297823435,-0.13735005743410073
11.318532412042158,-0.050821130200043654,-0.1593167405105003
11.358527226218985,-0.046030581465087775,-0.18114600406268927
11.398522040395813,-0.03872708840625649,-0.2025788231681821
11.43851685457264,-0.0289611270823663,-0.22336007828944568
11.478511668749467,-0.01680838108890883,-0.2432410912048116
11.518506482926295,-0.0023689569032270394,-0.2619820931392113
11.558501297103122,0.014233641076746137,-0.27935460087248176
11.59849611127995,0.032853765310482085,-0.2951436775458485
11.638490925456777,0.05332509697610603,-0.30915005605695406
11.678485739633604,0.07546232006577398,-0.3211921043187633
11.718480553810432,0.09906298089913147,-0.3311076132438514
11.75847536798726,0.12390951443961659,-0.3387553900873947
11.798470182164086,0.149771417184244,-0.3440166417218709
11.838464996340914,0.176407544984142,-0.34679613450495267
11.878459810517741,0.20356851295394535,-0.3470231196186992
11.918454624694569,0.23099917365473568,-0.34465201508104015
11.958449438871396,0.2584411489968573,-0.3396628380368634
11.998444253048223,0.28563539081242906,-0.33206138340210095
12.03843906722505,0.3123247447975556,-0.32187914743585955
12.078433881401878,0.33825649252302475,-0.3091729973282467
12.118428695578706,0.3631848464596182,-0.2940245903906126
12.158423509755533,0.38687337345723244,-0.27653954889587545
12.19841832393236,0.4090973228508604,-0.25684639901537604
12.238413138109188,0.42964583633352205,-0.23509528461194945
12.278407952286015,0.4483240179269384,-0.21145646885387626
12.318402766462842,0.4649548437830736,-0.1861186386897541
12.35839758063967,0.47938089314979987,-0.15928702914968038
12.398392394816497,0.49146588361594623,-0.13118138619486483
12.438387208993325,0.5010959956972257,-0.10203378840881328
12.478382023170152,0.5081809739158414,-0.07208634919312835
12.51837683734698,0.5126549937422559,-0.04158882228670508
12.558371651523807,0.5144772860858201,-0.01079613435732513
12.598366465700634,0.5136325134189504,0.020034130889533798
12.638361279877461,0.5101308940736482,0.0506442721850378
12.678356094054289,0.5040080737352649,0.08077900864546472
12.718350908231116,0.49532474565206086,0.11018799112359651
12.758345722407944,0.48416602355599375,0.13862826217629248
12.79834053658477,0.4706405737255928,0.16586664038980392
12.838335350761598,0.4548795149922837,0.19168200557101203
12.878330164938426,0.43703509777357025,0.21586746231014745
12.918324979115253,0.4172791753877772,0.2382323606387289
12.95831979329208,0.3958014829443701,0.2586041539332814
12.998314607468908,0.3728077409912138,0.2768300758368309
13.038309421645735,0.34851760281691035,0.29277861977010566
13.078304235822563,0.32316246583605934,0.3063408065649916
13.11829904999939,0.2969831688125979,0.31743122785485006
13.158293864176217,0.27022759778862543,0.3259888550789511
13.198288678353045,0.24314822447238985,0.33197760627965517
13.238283492529872,0.21599960149059927,0.33538666526819727
13.2782783067067,0.18903583932093582,0.3362305501843348
13.318273120883529,0.1625080898863259,0.33454893095267363
13.358267935060356,0.13666206171181008,0.33040619761970724
13.398262749237183,0.11173559121859086,0.32389078401604754
13.43825756341401,0.08795629416124916,0.31511425360395134
13.478252377590838,0.06553932040899241,0.30421015671696
13.518247191767665,0.044685234238027935,0.29133267065354546
13.558242005944493,0.02557804105002859,0.2766550362275921
13.59823682012132,0.008383379973618873,0.2603678063844724
13.638231634298148,-0.006753099843852415,0.24267692434256868
13.678226448474975,-0.019707163271833795,0.22380165039818273
13.718221262651802,-0.030377199559064302,0.20397235802030766
13.75821607682863,-0.03868520714247927,0.1834282211461508
13.798210891005457,-0.0445775432584161,0.16241481565586233
13.838205705182284,-0.048025431043164,0.14118165884521913
13.878200519359112,-0.04902521921267627,0.11997971131975761
13.91819533353594,-0.047598391861963026,0.0990588660970979
13.958190147712767,-0.043791328399164706,0.07866544982238537
13.998184961889594,-0.03767481610309591,0.05903976087378318
14.038179776066421,-0.02934332024174856,0.0404136687620246
14.078174590243249,-0.018914019088701443,0.023008298613891396
14.118169404420076,-0.0065256135008705096,0.007031823680191402
14.158164218596903,0.00766307704837636,-0.007322612267245083
14.19815903277373,0.023474717974091324,-0.019878822077213015
14.238153846950558,0.04071524664214476,-0.03047933282263613
14.278148661127386,0.05917582519319777,-0.038986956473285525
14.318143475304213,0.07863493969307649,-0.045286158101181445
14.35813828948104,0.09886062472762616,-0.049284208091885294
14.398133103657868,0.11961279132017251,-0.050912106978397646
14.438127917834695,0.14064563502881167,-0.05012527377048869
14.478122732011522,0.16171010028904528,-0.046903990998694314
14.51811754618835,0.18255637651258422,-0.04125360210570806
14.558112360365177,0.20293640114100933,-0.03320445927467696
14.598107174542005,0.22260634478650862,-0.022811622259585475
14.638101988718832,0.24132905377179933,-0.010154311253084372
14.67809680289566,0.2588764258058549,0.004664880732710701
14.718091617072487,0.2750316951970369,0.021521008110907625
14.758086431249314,0.28959160490413705,0.04026801542018528
14.798081245426141,0.3023684438498034,0.060740190103362436
14.838076059602969,0.3131919292588131,0.08275381090164062
14.878070873779796,0.32191091532241345,0.1061089754600251
14.918065687956624,0.32839491121432424,0.13059158895998593
14.958060502133451,0.3325353933769342,0.1559754939960681
14.998055316310278,0.33424689903903426,0.18202472050982682
15.038050130487106,0.3334678900988545,0.20849583340113992
15.078044944663933,0.3301613787868331,0.23514035446542256
15.11803975884076,0.3243153088887486,0.261707234565381
15.158034573017588,0.3159426887382087,0.28794535144496103
15.198029387194415,0.3050814746540268,0.31360600833618296
